Start Date,End Date,Length of Lease,Lease Sizes,Country,State,State Category,Zip Code,Regions,Rentable Sqft,Usable Sqft,Structured Parking Spaces,Surface Parking Spaces,Surface Sizes,Rent Amount
2016-01-01,2025-12-31,3652,Long 3000-4999,US,NY,NY,10006,Region 1,0.0,0.0,5,0,Small 0-49,4500.0
2015-06-01,2025-05-31,3652,Long 3000-4999,US,MA,Other,02109,Region 0,18715.0,14969.84,14,0,Small 0-49,653059.99
2018-03-01,2028-02-29,3652,Long 3000-4999,US,UT,Other,84111,Region 8,8433.0,6751.0,0,1,Small 0-49,261736.01
2018-06-16,2033-06-15,5478,Very Long 5000-15000,US,UT,Other,84111,Region 8,1662.5,1330.0,3,0,Small 0-49,43543.48
2018-02-01,2028-01-31,3651,Long 3000-4999,US,UT,Other,84720,Region 8,703.0,611.0,0,0,Small 0-49,27417.0
2012-10-23,2032-10-22,7304,Very Long 5000-15000,US,DC,Other,20006,Region 2,163040.0,142677.0,223,114,XLarge 100-249,6685559.68
2018-09-02,2028-09-01,3652,Long 3000-4999,US,UT,Other,84320,Region 8,7500.0,7500.0,0,38,Small 0-49,164728.79
2024-11-20,2039-11-19,5477,Very Long 5000-15000,US,UT,Other,84770,Region 8,0.0,0.0,0,0,Small 0-49,116431.52
2021-12-04,2025-12-03,1460,Medium 1000-2999,US,UT,Other,84770,Region 8,4526.4,3772.0,15,0,Small 0-49,115969.16
2023-11-05,2043-11-04,7304,Very Long 5000-15000,US,UT,Other,84062,Region 8,11818.0,11794.0,0,0,Small 0-49,273865.13
2009-11-27,2029-11-26,7304,Very Long 5000-15000,US,UT,Other,84404,Region 8,61153.0,60113.0,0,165,XLarge 100-249,2408120.3
2011-09-01,2026-11-30,5569,Very Long 5000-15000,US,VA,Other,22102,Region 2,69225.0,66561.0,33,0,Small 0-49,2588390.37
2016-01-01,2024-12-31,3287,Long 3000-4999,US,UT,Other,84765,Region 8,6072.0,5544.0,0,39,Small 0-49,169904.63
2020-09-21,2040-09-20,7304,Very Long 5000-15000,US,UT,Other,84721,Region 8,3468.0,3468.0,0,12,Small 0-49,62873.4
2012-03-01,2032-02-29,7304,Very Long 5000-15000,US,UT,Other,84401,Region 8,109561.0,101005.0,0,350,Jumbo 250-5000,3770063.05
2009-12-21,2025-09-30,5762,Very Long 5000-15000,US,UT,Other,84111,Region 8,2560.95,1897.0,0,5,Small 0-49,107753.01
2019-12-31,2029-12-30,3652,Long 3000-4999,US,UT,Other,84401,Region 8,21840.0,21647.0,0,10,Small 0-49,77801.16
2011-12-01,2031-11-30,7304,Very Long 5000-15000,US,NV,Other,89701,Region 8,17229.0,17229.0,0,15,Small 0-49,405509.33
2010-11-15,2026-07-14,5720,Very Long 5000-15000,US,UT,Other,84770,Region 8,2215.0,1937.0,0,2,Small 0-49,69959.49
2011-08-15,2029-02-14,6393,Very Long 5000-15000,US,UT,Other,84721,Region 8,1433.0,1143.0,0,2,Small 0-49,47688.29
2011-12-01,2026-11-30,5478,Very Long 5000-15000,US,UT,Other,84078,Region 8,1680.0,1680.0,0,2,Small 0-49,43430.63
2011-09-01,2026-08-31,5478,Very Long 5000-15000,US,UT,Other,84115,Region 8,24251.0,20413.0,125,0,Small 0-49,562917.9
2011-07-15,2026-07-14,5478,Very Long 5000-15000,US,UT,Other,84111,Region 8,3882.0,3332.0,5,0,Small 0-49,170249.97
2023-06-01,2043-05-31,7304,Very Long 5000-15000,US,UT,Other,84115,Region 8,7956.0,7346.0,0,9,Small 0-49,188757.0
2024-10-23,2034-10-22,3651,Long 3000-4999,US,UT,Other,84790,Region 8,2500.0,2500.0,0,3,Small 0-49,54226.2
2013-01-24,2028-01-23,5477,Very Long 5000-15000,US,MA,Other,02110,Region 0,25566.0,22232.0,0,58,Large 50-99,433615.26
2015-03-30,2030-03-29,5478,Very Long 5000-15000,US,CA,CA,92882,Region 9,10000.0,8964.0,0,56,Large 50-99,341622.54
2016-02-29,2031-02-28,5478,Very Long 5000-15000,US,UT,Other,84770,Region 8,7380.0,6329.0,0,37,Small 0-49,173700.77
2024-07-02,2034-07-01,3651,Long 3000-4999,US,UT,Other,84730,Region 8,3600.0,3600.0,0,4,Small 0-49,62856.0
2015-05-01,2025-04-30,3652,Long 3000-4999,US,UT,Other,84050,Region 8,4825.1,3955.0,0,46,Small 0-49,65675.14
2017-09-07,2037-09-06,7304,Very Long 5000-15000,US,UT,Other,84501,Region 8,19011.44,17931.92,0,103,XLarge 100-249,340334.24
2015-12-14,2025-12-13,3652,Long 3000-4999,US,UT,Other,84060,Region 8,5280.0,5280.0,0,0,Small 0-49,107200.68
2016-11-01,2026-10-31,3651,Long 3000-4999,US,UT,Other,84111,Region 8,62035.0,50198.0,18,0,Small 0-49,2712945.68
2018-07-10,2033-07-09,5478,Very Long 5000-15000,US,UT,Other,84109,Region 8,13791.0,12019.0,0,100,XLarge 100-249,538140.07
2017-02-01,2037-01-31,7304,Very Long 5000-15000,US,UT,Other,84737,Region 8,18026.3,18026.3,0,69,Large 50-99,371177.9
2018-01-16,2028-02-20,3687,Long 3000-4999,US,MA,Other,02109,Region 0,48543.0,40475.0,0,30,Small 0-49,1587443.07
2018-06-13,2028-06-12,3652,Long 3000-4999,US,UT,Other,84101,Region 8,3357.0,3055.0,0,30,Small 0-49,126630.01
2018-03-16,2033-03-15,5478,Very Long 5000-15000,US,UT,Other,84321,Region 8,13869.0,11654.0,2,0,Small 0-49,482700.34
2017-09-07,2032-09-06,5478,Very Long 5000-15000,US,UT,Other,84321,Region 8,7173.0,6027.0,3,0,Small 0-49,241853.01
2018-03-01,2028-02-29,3652,Long 3000-4999,US,UT,Other,84101,Region 8,3008.0,2838.0,4,0,Small 0-49,94986.32
2021-03-01,2041-02-28,7304,Very Long 5000-15000,US,UT,Other,84106,Region 8,37896.0,37896.0,0,105,XLarge 100-249,1207371.01
2019-10-01,2034-09-30,5478,Very Long 5000-15000,US,UT,Other,84122,Region 8,13587.0,13587.0,0,44,Small 0-49,427382.86
2021-12-14,2041-12-13,7304,Very Long 5000-15000,US,UT,Other,84111,Region 8,36595.0,35055.0,0,198,XLarge 100-249,1211440.97
2023-11-02,2043-11-01,7304,Very Long 5000-15000,US,CA,CA,90212,Region 9,13381.0,12165.0,0,0,Small 0-49,566826.47
2024-01-11,2039-01-10,5478,Very Long 5000-15000,US,CA,CA,92660,Region 9,8850.0,7500.0,0,11,Small 0-49,249865.05
2022-08-08,2032-08-07,3652,Long 3000-4999,US,UT,Other,84047,Region 8,11076.94,8772.0,0,40,Small 0-49,255925.49
2022-08-01,2032-07-31,3652,Long 3000-4999,US,UT,Other,84403,Region 8,3059.0,2624.0,0,3,Small 0-49,106772.66
2022-10-01,2037-09-30,5478,Very Long 5000-15000,US,UT,Other,84047,Region 8,12751.0,10838.0,0,45,Small 0-49,377295.14
2022-02-01,2033-05-24,4130,Long 3000-4999,US,CA,CA,92660,Region 9,13340.0,11600.0,0,12,Small 0-49,441221.67
2019-04-21,2034-04-20,5478,Very Long 5000-15000,US,MN,Other,55422,Region 5,3206.0,2788.0,11,0,Small 0-49,111668.45
2022-07-13,2032-07-12,3652,Long 3000-4999,US,UT,Other,84601,Region 8,869.0,869.0,0,0,Small 0-49,21725.0
2024-02-16,2044-02-15,7304,Very Long 5000-15000,US,UT,Other,84720,Region 8,4064.0,4064.0,0,14,Small 0-49,125436.61
2024-05-03,2044-05-02,7304,Very Long 5000-15000,US,OR,Other,97838,Region 9,11444.0,10010.0,0,0,Small 0-49,369402.19
2023-02-01,2026-01-31,1095,Medium 1000-2999,US,UT,Other,84770,Region 8,2279.0,1935.0,0,30,Small 0-49,42161.5
2024-07-08,2034-07-07,3651,Long 3000-4999,US,UT,Other,84109,Region 8,38355.0,32740.0,0,5,Small 0-49,357213.88
2024-03-12,2029-03-11,1825,Medium 1000-2999,US,UT,Other,84111,Region 8,16162.0,16162.0,0,0,Small 0-49,286947.67
2024-02-01,2039-01-31,5478,Very Long 5000-15000,US,UT,Other,84720,Region 8,2063.0,1996.0,0,0,Small 0-49,74136.0
2015-01-31,2025-01-30,3652,Long 3000-4999,US,WY,Other,82001,Region 8,4220.0,3521.0,0,1,Small 0-49,103789.05
2017-07-01,2027-06-30,3651,Long 3000-4999,US,WY,Other,82520,Region 8,4140.0,3600.0,0,3,Small 0-49,97833.51
2018-09-01,2033-08-31,5478,Very Long 5000-15000,US,WY,Other,82501,Region 8,2769.0,2663.0,0,0,Small 0-49,109857.47
2021-03-01,2041-02-28,7304,Very Long 5000-15000,US,WY,Other,82604,Region 8,3651.0,3651.0,0,0,Small 0-49,86858.57
2015-07-01,2025-06-30,3652,Long 3000-4999,US,WY,Other,82431,Region 8,4315.0,4315.0,0,8,Small 0-49,45334.85
2013-09-16,2025-01-15,4139,Long 3000-4999,US,AZ,Other,85249,Region 8,3000.0,2610.0,0,0,Small 0-49,76334.37
2023-09-01,2038-08-31,5478,Very Long 5000-15000,US,WY,Other,82001,Region 8,4335.0,3300.0,0,0,Small 0-49,79767.52
2013-10-10,2026-12-05,4804,Long 3000-4999,US,WY,Other,82001,Region 8,2311.0,2194.0,0,8,Small 0-49,45186.63
2021-05-01,2036-04-30,5478,Very Long 5000-15000,US,CO,Other,80014,Region 8,5821.0,5062.0,0,10,Small 0-49,114668.19
2020-01-07,2040-01-06,7304,Very Long 5000-15000,US,MA,Other,02458,Region 0,23337.78,20230.78,1,0,Small 0-49,391046.66
2022-09-11,2029-09-10,2556,Medium 1000-2999,US,MA,Other,02458,Region 0,8964.0,7781.0,0,0,Small 0-49,199017.64
2022-09-11,2042-09-10,7304,Very Long 5000-15000,US,MA,Other,02458,Region 0,67323.0,62466.0,21,10,Small 0-49,1516090.28
2024-07-18,2044-07-17,7304,Very Long 5000-15000,US,FL,Other,32456,Region 3,1080.0,1080.0,0,0,Small 0-49,18990.0
2021-01-01,2035-12-31,5477,Very Long 5000-15000,US,WY,Other,82414,Region 8,2157.0,1875.0,0,0,Small 0-49,39985.23
2022-01-01,2027-01-02,1827,Medium 1000-2999,US,WY,Other,82414,Region 8,521.0,400.0,0,1,Small 0-49,11503.76
2016-12-01,2026-11-30,3651,Long 3000-4999,US,UT,Other,84124,Region 8,2297.0,2133.45,0,10,Small 0-49,47419.23
2017-11-01,2028-10-31,4017,Long 3000-4999,US,WY,Other,82604,Region 8,7945.29,7053.0,0,8,Small 0-49,384373.72
2020-11-01,2025-10-31,1825,Medium 1000-2999,US,WY,Other,83001,Region 8,1592.0,1592.0,0,3,Small 0-49,65266.32
2019-07-01,2029-06-30,3652,Long 3000-4999,US,WY,Other,82501,Region 8,558.9,486.0,0,2,Small 0-49,27642.97
2017-11-01,2029-10-31,4382,Long 3000-4999,US,WY,Other,82901,Region 8,1048.0,1048.0,0,0,Small 0-49,36156.0
2023-03-01,2033-02-28,3652,Long 3000-4999,US,WY,Other,82520,Region 8,7600.98,6610.0,0,7,Small 0-49,109873.09
2014-04-01,2029-03-31,5478,Very Long 5000-15000,US,WY,Other,82901,Region 8,4131.0,3656.0,0,10,Small 0-49,77904.4
2016-10-01,2026-09-30,3651,Long 3000-4999,US,WY,Other,82801,Region 8,624.0,624.0,0,5,Small 0-49,7894.0
2017-11-01,2027-10-31,3651,Long 3000-4999,US,WY,Other,82716,Region 8,703.0,703.0,0,0,Small 0-49,39007.62
2020-11-01,2030-10-31,3651,Long 3000-4999,US,WY,Other,82001,Region 8,665.0,665.0,0,0,Small 0-49,19883.83
2017-11-01,2029-10-31,4382,Long 3000-4999,US,WY,Other,82070,Region 8,1182.0,1075.0,0,0,Small 0-49,44327.58
2024-05-01,2034-04-30,3651,Long 3000-4999,US,CA,CA,90803,Region 9,2600.0,2261.0,0,0,Small 0-49,70174.0
2005-12-07,2025-12-06,7304,Very Long 5000-15000,US,WY,Other,82001,Region 8,13139.0,12365.0,25,6,Small 0-49,464270.26
2017-06-01,2027-05-31,3651,Long 3000-4999,US,CO,Other,80521,Region 8,4564.0,3700.0,8,0,Small 0-49,112406.88
2010-06-01,2025-05-31,5478,Very Long 5000-15000,US,CA,CA,92037,Region 9,5223.88,5000.0,0,15,Small 0-49,194279.61
2011-06-01,2031-05-31,7304,Very Long 5000-15000,US,WY,Other,82001,Region 8,9521.0,8480.0,0,25,Small 0-49,183414.72
2020-12-01,2030-11-30,3651,Long 3000-4999,US,WY,Other,82414,Region 8,1102.0,1102.0,0,1,Small 0-49,47621.5
2011-07-11,2026-07-10,5478,Very Long 5000-15000,US,WY,Other,82609,Region 8,7776.67,6592.0,0,36,Small 0-49,211936.0
2011-02-01,2026-01-31,5478,Very Long 5000-15000,US,MT,Other,59410,Region 5,7804.0,6588.0,16,15,Small 0-49,411309.23
2022-08-27,2037-08-26,5478,Very Long 5000-15000,US,WY,Other,82718,Region 8,4200.0,4200.0,0,10,Small 0-49,79742.36
2022-08-01,2042-07-31,7304,Very Long 5000-15000,US,UT,Other,84095,Region 8,22170.0,20856.0,0,56,Large 50-99,516401.48
2014-08-26,2034-08-25,7304,Very Long 5000-15000,US,IL,IL,61704,Region 6,9537.0,8654.0,0,74,Large 50-99,229154.19
2019-04-01,2034-03-31,5478,Very Long 5000-15000,US,WY,Other,82007,Region 8,8103.78,6581.0,0,14,Small 0-49,243966.72
2017-04-06,2031-04-05,5112,Very Long 5000-15000,US,WY,Other,82801,Region 8,3831.0,3393.0,0,16,Small 0-49,116956.44
2019-07-19,2039-07-18,7304,Very Long 5000-15000,US,ID,Other,83467,Region 8,4704.0,4441.0,7,0,Small 0-49,103195.0
2023-07-01,2043-06-30,7304,Very Long 5000-15000,US,UT,Other,84010,Region 8,10643.0,10643.0,0,35,Small 0-49,239591.89
2023-05-01,2043-04-30,7304,Very Long 5000-15000,US,WY,Other,82414,Region 8,6066.0,5684.0,0,38,Small 0-49,162942.75
2024-09-25,2044-09-24,7304,Very Long 5000-15000,US,WY,Other,82414,Region 8,13409.0,12920.0,0,0,Small 0-49,384838.3
2022-01-01,2041-12-31,7304,Very Long 5000-15000,US,CA,CA,94030,Region 9,13596.0,12853.0,0,37,Small 0-49,311816.85
2022-06-01,2039-04-30,6177,Very Long 5000-15000,US,MT,Other,59101,Region 5,3600.0,3600.0,6,0,Small 0-49,89573.19
2017-01-01,2036-12-31,7304,Very Long 5000-15000,US,AS,Other,96799,Region 9,9035.0,8915.0,0,11,Small 0-49,424841.58
2018-03-29,2028-03-28,3652,Long 3000-4999,US,AS,Other,96799,Region 9,1680.0,1680.0,0,0,Small 0-49,82800.0
2019-05-16,2039-05-15,7304,Very Long 5000-15000,US,AS,Other,96799,Region 9,7630.0,7330.0,0,20,Small 0-49,348112.77
2016-12-06,2036-12-05,7304,Very Long 5000-15000,US,AS,Other,96799,Region 9,3707.0,3707.0,0,3,Small 0-49,61108.31
2020-03-20,2035-03-19,5477,Very Long 5000-15000,US,AS,Other,96799,Region 9,4297.0,3746.0,0,2,Small 0-49,238412.62
2011-08-19,2026-08-18,5478,Very Long 5000-15000,US,CA,CA,92108,Region 9,53314.0,50061.0,12,3,Small 0-49,1810813.85
2015-01-01,2028-12-31,5113,Very Long 5000-15000,US,AZ,Other,86001,Region 8,33010.0,33010.0,0,115,XLarge 100-249,675088.99
2010-06-15,2025-06-14,5478,Very Long 5000-15000,US,ID,Other,83616,Region 8,17834.0,15624.0,0,1,Small 0-49,549165.66
2012-09-01,2027-08-31,5477,Very Long 5000-15000,US,IL,IL,60606,Region 6,32162.0,32162.0,0,43,Small 0-49,719682.16
2013-04-06,2028-04-05,5478,Very Long 5000-15000,US,AZ,Other,86322,Region 8,2300.0,2200.0,0,10,Small 0-49,50401.05
2015-04-29,2025-04-28,3652,Long 3000-4999,US,TN,Other,38024,Region 3,6070.0,5255.0,20,3,Small 0-49,139311.78
2018-09-01,2033-08-31,5478,Very Long 5000-15000,US,TN,Other,38024,Region 3,28436.0,25168.0,26,0,Small 0-49,737988.18
2010-09-01,2026-08-31,5843,Very Long 5000-15000,US,TN,Other,38024,Region 3,1453.0,1247.0,4,0,Small 0-49,43590.0
2011-02-03,2026-02-02,5478,Very Long 5000-15000,US,CO,Other,80465,Region 8,40924.0,39615.0,0,35,Small 0-49,1064165.32
2010-06-01,2025-05-31,5478,Very Long 5000-15000,US,CO,Other,80237,Region 8,9620.0,8551.0,26,0,Small 0-49,266211.92
2013-12-16,2026-06-15,4564,Long 3000-4999,US,AZ,Other,85705,Region 8,36108.0,31868.0,7,73,Large 50-99,1110754.48
2015-07-01,2025-06-30,3652,Long 3000-4999,US,AZ,Other,85004,Region 8,57079.0,54343.0,37,47,Small 0-49,2363749.77
2013-02-01,2033-01-31,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,28650.0,27772.0,20,140,XLarge 100-249,954982.96
2017-04-01,2027-03-31,3651,Long 3000-4999,US,AZ,Other,86001,Region 8,1827.0,1589.0,2,3,Small 0-49,56545.65
2015-02-11,2025-02-10,3652,Long 3000-4999,US,AZ,Other,86001,Region 8,5958.0,5711.0,5,0,Small 0-49,176412.29
2011-04-01,2026-03-31,5478,Very Long 5000-15000,US,AZ,Other,86001,Region 8,14623.0,14018.0,16,1,Small 0-49,474980.95
2010-11-22,2025-11-21,5478,Very Long 5000-15000,US,AZ,Other,85018,Region 8,16701.0,16701.0,40,15,Small 0-49,816957.27
2012-08-01,2025-07-31,4747,Long 3000-4999,US,AZ,Other,85704,Region 8,4400.0,3793.0,8,0,Small 0-49,145664.22
2011-10-01,2025-08-31,5083,Very Long 5000-15000,US,AZ,Other,86326,Region 8,2300.0,1830.0,0,7,Small 0-49,53544.0
2020-11-01,2032-10-31,4382,Long 3000-4999,US,IL,IL,60439,Region 6,72465.0,66606.0,31,149,XLarge 100-249,2215137.22
2023-01-01,2032-12-31,3652,Long 3000-4999,US,AZ,Other,86503,Region 8,2185.0,1900.0,0,0,Small 0-49,120816.78
2015-03-26,2025-03-25,3652,Long 3000-4999,US,AZ,Other,85295,Region 8,10795.0,9996.0,0,0,Small 0-49,202008.37
2012-02-23,2029-02-22,6209,Very Long 5000-15000,US,AZ,Other,85201,Region 8,4384.0,3986.0,17,0,Small 0-49,105216.0
2008-04-01,2028-03-31,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,24853.0,24219.0,0,11,Small 0-49,910925.16
2018-01-17,2028-01-16,3651,Long 3000-4999,US,AZ,Other,85012,Region 8,22915.0,20574.0,1,0,Small 0-49,558101.49
2020-11-17,2035-11-16,5477,Very Long 5000-15000,US,AZ,Other,85004,Region 8,36830.0,31044.0,78,0,Small 0-49,1405255.2
2017-10-18,2027-10-17,3651,Long 3000-4999,US,AZ,Other,85004,Region 8,72980.0,65289.0,29,0,Small 0-49,2217817.81
2018-06-15,2028-06-14,3652,Long 3000-4999,US,AZ,Other,86001,Region 8,6760.0,6760.0,0,17,Small 0-49,242965.85
2010-09-01,2025-08-31,5478,Very Long 5000-15000,US,IL,IL,60439,Region 6,17334.0,15408.0,0,2,Small 0-49,471727.85
2014-04-17,2029-04-16,5478,Very Long 5000-15000,US,CA,CA,95032,Region 9,19140.0,18081.0,0,6,Small 0-49,588846.84
2014-11-02,2029-11-01,5478,Very Long 5000-15000,US,AZ,Other,86301,Region 8,9340.0,9286.0,0,1,Small 0-49,324652.18
2024-05-15,2039-05-14,5477,Very Long 5000-15000,US,IL,IL,60010,Region 6,18520.0,18428.0,65,40,Small 0-49,897294.0
2019-08-16,2034-08-15,5478,Very Long 5000-15000,US,IL,IL,60439,Region 6,23462.0,23462.0,0,3,Small 0-49,937940.34
2018-08-07,2033-08-06,5478,Very Long 5000-15000,US,IL,IL,60439,Region 6,5100.0,5000.0,0,1,Small 0-49,193048.46
2012-07-01,2027-06-30,5477,Very Long 5000-15000,US,AZ,Other,85253,Region 8,8897.0,7909.0,10,0,Small 0-49,247146.05
2020-11-24,2030-11-23,3651,Long 3000-4999,US,AZ,Other,85704,Region 8,3657.0,3115.0,0,12,Small 0-49,124559.2
2015-11-24,2025-11-23,3652,Long 3000-4999,US,AZ,Other,85704,Region 8,38408.0,33929.0,0,35,Small 0-49,1218433.16
2011-09-01,2028-02-29,6025,Very Long 5000-15000,US,AZ,Other,85365,Region 8,5495.0,5495.0,0,2,Small 0-49,129171.02
2012-10-02,2027-10-01,5477,Very Long 5000-15000,US,AZ,Other,85224,Region 8,3879.0,3841.0,1,5,Small 0-49,110551.5
2017-08-01,2037-07-31,7304,Very Long 5000-15000,US,AZ,Other,86001,Region 8,27525.0,24338.0,0,77,Large 50-99,357778.87
2007-05-01,2025-04-30,6574,Very Long 5000-15000,US,AZ,Other,85004,Region 8,17780.0,15735.0,9,0,Small 0-49,504418.6
2021-05-01,2036-04-30,5478,Very Long 5000-15000,US,AZ,Other,85004,Region 8,4027.0,3729.0,11,0,Small 0-49,125006.5
2024-07-13,2039-07-12,5477,Very Long 5000-15000,US,AZ,Other,85004,Region 8,3949.0,3518.0,5,0,Small 0-49,94776.0
2011-12-01,2025-07-31,4991,Long 3000-4999,US,AZ,Other,85004,Region 8,13253.0,11781.0,2,0,Small 0-49,346555.47
2009-10-02,2029-10-01,7304,Very Long 5000-15000,US,AZ,Other,85004,Region 8,71591.0,65499.0,116,0,Small 0-49,1784239.27
2012-01-05,2027-01-04,5478,Very Long 5000-15000,US,CA,CA,94111,Region 9,6222.0,5457.0,9,0,Small 0-49,218594.83
2023-09-05,2033-09-04,3652,Long 3000-4999,US,AZ,Other,85012,Region 8,7313.0,6415.0,0,22,Small 0-49,184162.52
2019-04-29,2029-04-28,3652,Long 3000-4999,US,AZ,Other,85012,Region 8,28570.0,25574.0,33,0,Small 0-49,787036.09
2015-10-05,2030-10-04,5478,Very Long 5000-15000,US,AZ,Other,85012,Region 8,2193.0,2012.0,2,0,Small 0-49,44989.55
2018-07-18,2038-07-17,7304,Very Long 5000-15000,US,IL,IL,60439,Region 6,16151.0,15952.0,0,37,Small 0-49,737665.49
2012-05-01,2027-04-30,5477,Very Long 5000-15000,US,OH,Other,44023,Region 4,2506.0,2326.0,0,8,Small 0-49,68551.06
2015-11-18,2027-11-17,4382,Long 3000-4999,US,CA,CA,92243,Region 9,9100.0,9100.0,16,23,Small 0-49,281541.78
2021-02-01,2026-01-31,1825,Medium 1000-2999,US,AZ,Other,85034,Region 8,19413.0,19413.0,0,0,Small 0-49,2286318.28
2008-09-12,2028-09-11,7304,Very Long 5000-15000,US,AZ,Other,85018,Region 8,1380.0,1200.0,2,2,Small 0-49,44160.0
2013-09-01,2025-08-31,4382,Long 3000-4999,US,AZ,Other,85018,Region 8,46567.0,40865.0,0,14,Small 0-49,1168474.68
2013-12-19,2028-12-18,5478,Very Long 5000-15000,US,CA,CA,92612,Region 9,10000.0,10000.0,0,46,Small 0-49,196467.4
2013-03-01,2028-02-28,5477,Very Long 5000-15000,US,AZ,Other,86429,Region 8,1127.0,1127.0,0,0,Small 0-49,105179.56
2017-01-02,2027-01-01,3651,Long 3000-4999,US,AZ,Other,85756,Region 8,4665.0,4665.0,0,0,Small 0-49,362797.05
2017-02-15,2027-02-14,3651,Long 3000-4999,US,AZ,Other,85365,Region 8,1077.0,1077.0,0,2,Small 0-49,72212.85
2021-05-15,2026-05-14,1825,Medium 1000-2999,US,AZ,Other,86040,Region 8,462.0,462.0,0,0,Small 0-49,22630.5
2017-11-15,2027-11-14,3651,Long 3000-4999,US,AZ,Other,86301,Region 8,742.0,742.0,0,2,Small 0-49,25970.0
2012-04-01,2027-03-31,5477,Very Long 5000-15000,US,AZ,Other,86001,Region 8,1000.0,1000.0,0,2,Small 0-49,40259.29
2019-11-10,2034-11-09,5478,Very Long 5000-15000,US,AZ,Other,86406,Region 8,5137.0,4670.0,0,6,Small 0-49,247580.1
2009-07-02,2029-07-01,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,11945.0,11060.0,0,2,Small 0-49,396096.2
2016-04-01,2031-03-31,5477,Very Long 5000-15000,US,IL,IL,60606,Region 6,4791.0,4436.0,0,30,Small 0-49,126373.52
2009-05-20,2026-11-19,6392,Very Long 5000-15000,US,IL,IL,60606,Region 6,16605.0,15470.0,8,7,Small 0-49,287893.89
2019-03-22,2029-03-21,3652,Long 3000-4999,US,IL,IL,60606,Region 6,5768.0,5416.0,0,4,Small 0-49,224469.68
2019-05-07,2029-05-06,3652,Long 3000-4999,US,AZ,Other,85701,Region 8,16149.0,15380.0,0,5,Small 0-49,533798.63
2023-05-27,2043-05-26,7304,Very Long 5000-15000,US,AZ,Other,85701,Region 8,36701.0,33554.0,0,0,Small 0-49,898553.2
2014-08-01,2029-07-31,5478,Very Long 5000-15000,US,AZ,Other,85935,Region 8,3723.0,3237.0,0,6,Small 0-49,101601.57
2018-09-12,2033-09-11,5478,Very Long 5000-15000,US,AZ,Other,85901,Region 8,4073.0,3879.0,0,1,Small 0-49,129542.29
2023-04-27,2028-04-26,1826,Medium 1000-2999,US,AZ,Other,85007,Region 8,23425.29,23425.29,0,15,Small 0-49,211072.97
2021-09-28,2036-09-27,5478,Very Long 5000-15000,US,CA,CA,92117,Region 9,3474.0,3172.0,0,0,Small 0-49,134739.23
2020-01-30,2035-01-29,5478,Very Long 5000-15000,US,AZ,Other,85018,Region 8,4176.0,3729.0,6,22,Small 0-49,167893.35
2006-01-20,2026-01-19,7304,Very Long 5000-15000,US,IL,IL,60606,Region 6,23084.0,22594.0,60,75,Large 50-99,784856.0
2005-09-15,2026-09-14,7669,Very Long 5000-15000,US,CO,Other,80111,Region 8,13500.0,12825.0,0,68,Large 50-99,539865.0
2021-09-06,2036-09-05,5478,Very Long 5000-15000,US,CO,Other,80111,Region 8,9307.0,8864.0,0,32,Small 0-49,434377.71
2024-05-27,2029-05-26,1825,Medium 1000-2999,US,CA,CA,92021,Region 9,15611.0,13297.0,35,0,Small 0-49,589574.03
2017-07-01,2027-06-30,3651,Long 3000-4999,US,AZ,Other,85260,Region 8,11586.0,11586.0,0,2,Small 0-49,305429.07
2016-06-01,2026-05-31,3651,Long 3000-4999,US,TX,TX,75024,Region 7,6300.0,6300.0,0,0,Small 0-49,69867.0
2020-04-20,2035-04-19,5477,Very Long 5000-15000,US,AZ,Other,85283,Region 8,4488.0,4080.0,0,7,Small 0-49,96966.86
2006-11-07,2029-11-06,8400,Very Long 5000-15000,US,WA,Other,98365,Region 9,3271.0,2986.0,2,0,Small 0-49,142666.54
2008-07-12,2028-07-11,7304,Very Long 5000-15000,US,AZ,Other,85901,Region 8,513.0,513.0,0,5,Small 0-49,29997.26
2015-07-11,2025-07-10,3652,Long 3000-4999,US,AZ,Other,86022,Region 8,1500.0,1308.0,0,3,Small 0-49,22860.0
2018-10-01,2028-09-30,3652,Long 3000-4999,US,CA,CA,91367,Region 9,36750.0,33632.0,183,0,Small 0-49,1194474.88
2009-06-12,2029-06-11,7304,Very Long 5000-15000,US,CA,CA,91367,Region 9,99880.0,93500.0,324,0,Small 0-49,2666601.6
2010-08-01,2026-01-31,5662,Very Long 5000-15000,US,AZ,Other,85901,Region 8,460.0,460.0,0,0,Small 0-49,11013.37
2016-10-26,2026-10-25,3651,Long 3000-4999,US,AZ,Other,85756,Region 8,5273.0,5273.0,0,14,Small 0-49,184291.35
2021-10-01,2026-09-30,1825,Medium 1000-2999,US,AZ,Other,85212,Region 8,2760.0,2348.0,0,0,Small 0-49,74140.77
2016-09-08,2036-09-07,7304,Very Long 5000-15000,US,AZ,Other,85281,Region 8,4418.0,4418.0,0,95,Large 50-99,158937.01
2022-07-22,2042-07-21,7304,Very Long 5000-15000,US,CA,CA,90025,Region 9,30112.0,30112.0,0,64,Large 50-99,1234709.08
2016-07-28,2029-07-27,4747,Long 3000-4999,US,AZ,Other,85365,Region 8,6598.0,5405.0,0,4,Small 0-49,165024.1
